,track_name,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,Playboy Bunny,Rayvon,4GMC4dW9a344T6VjtJ7R55,0.919,0.403,4,-10.587,0,0.131,0.0361,6.43e-06,0.195,0.172,91.015,audio_features,4GMC4dW9a344T6VjtJ7R55,spotify:track:4GMC4dW9a344T6VjtJ7R55,https://api.spotify.com/v1/tracks/4GMC4dW9a344T6VjtJ7R55,https://api.spotify.com/v1/audio-analysis/4GMC4dW9a344T6VjtJ7R55,223067,4
0,Wedding Song,Rayvon,4A9rad6firVsWZ8DbyYhM1,0.69,0.75,0,-7.192,1,0.299,0.185,0.0,0.038,0.911,159.928,audio_features,4A9rad6firVsWZ8DbyYhM1,spotify:track:4A9rad6firVsWZ8DbyYhM1,https://api.spotify.com/v1/tracks/4A9rad6firVsWZ8DbyYhM1,https://api.spotify.com/v1/audio-analysis/4A9rad6firVsWZ8DbyYhM1,222000,4
0,Money Over Everything (feat. Reggaetwinz),Rayvon,1QtT45HvMABtahdLb3DelH,0.567,0.825,8,-4.079,0,0.284,0.0508,0.0,0.0552,0.83,104.985,audio_features,1QtT45HvMABtahdLb3DelH,spotify:track:1QtT45HvMABtahdLb3DelH,https://api.spotify.com/v1/tracks/1QtT45HvMABtahdLb3DelH,https://api.spotify.com/v1/audio-analysis/1QtT45HvMABtahdLb3DelH,242010,4
0,Damn,Rayvon,1LhejLw5g32yuiV0hWZAw7,0.831,0.508,0,-4.521,1,0.455,0.137,0.0,0.385,0.861,91.011,audio_features,1LhejLw5g32yuiV0hWZAw7,spotify:track:1LhejLw5g32yuiV0hWZAw7,https://api.spotify.com/v1/tracks/1LhejLw5g32yuiV0hWZAw7,https://api.spotify.com/v1/audio-analysis/1LhejLw5g32yuiV0hWZAw7,221560,4
0,Since U Been Gone,Rayvon,1QxIoiQetgd9jm9qYeWKCe,0.379,0.406,0,-7.07,1,0.027,0.699,0.0,0.0833,0.178,103.875,audio_features,1QxIoiQetgd9jm9qYeWKCe,spotify:track:1QxIoiQetgd9jm9qYeWKCe,https://api.spotify.com/v1/tracks/1QxIoiQetgd9jm9qYeWKCe,https://api.spotify.com/v1/audio-analysis/1QxIoiQetgd9jm9qYeWKCe,192987,4
0,Pain Is Love,Rayvon,6lpxpweUMQd78eA5VQeo6d,0.727,0.518,8,-7.982,1,0.11,0.113,0.0,0.0796,0.128,98.295,audio_features,6lpxpweUMQd78eA5VQeo6d,spotify:track:6lpxpweUMQd78eA5VQeo6d,https://api.spotify.com/v1/tracks/6lpxpweUMQd78eA5VQeo6d,https://api.spotify.com/v1/audio-analysis/6lpxpweUMQd78eA5VQeo6d,159086,3
0,Chillin' with the Villain,Rayvon,5td2SbqbYO6RQr66khGBuY,0.757,0.517,5,-8.627,0,0.357,0.144,0.0,0.0913,0.431,102.02,audio_features,5td2SbqbYO6RQr66khGBuY,spotify:track:5td2SbqbYO6RQr66khGBuY,https://api.spotify.com/v1/tracks/5td2SbqbYO6RQr66khGBuY,https://api.spotify.com/v1/audio-analysis/5td2SbqbYO6RQr66khGBuY,215187,4
0,Stay The Same,Rayvon,5J1MmZDF9IU431mIoKBIqI,0.699,0.371,0,-15.04,1,0.411,0.0564,0.0,0.15,0.707,149.955,audio_features,5J1MmZDF9IU431mIoKBIqI,spotify:track:5J1MmZDF9IU431mIoKBIqI,https://api.spotify.com/v1/tracks/5J1MmZDF9IU431mIoKBIqI,https://api.spotify.com/v1/audio-analysis/5J1MmZDF9IU431mIoKBIqI,259265,4
0,Lost,Rayvon,6MO5vAcqCeNekAWpOQaYhJ,0.796,0.666,11,-4.521,0,0.0461,4.02e-05,0.916,0.0875,0.855,112.015,audio_features,6MO5vAcqCeNekAWpOQaYhJ,spotify:track:6MO5vAcqCeNekAWpOQaYhJ,https://api.spotify.com/v1/tracks/6MO5vAcqCeNekAWpOQaYhJ,https://api.spotify.com/v1/audio-analysis/6MO5vAcqCeNekAWpOQaYhJ,145480,4
0,Thug Forever,Rayvon,4aCW1qK5VP2j1g9B9ZQIwA,0.758,0.539,4,-8.672,0,0.274,0.0181,1.23e-05,0.374,0.25,117.144,audio_features,4aCW1qK5VP2j1g9B9ZQIwA,spotify:track:4aCW1qK5VP2j1g9B9ZQIwA,https://api.spotify.com/v1/tracks/4aCW1qK5VP2j1g9B9ZQIwA,https://api.spotify.com/v1/audio-analysis/4aCW1qK5VP2j1g9B9ZQIwA,184620,4
0,Truth,Rayvon,3lOEY1cb5e4p66n5Pixg1q,0.529,0.782,1,-10.372,0,0.478,0.204,0.0,0.548,0.538,114.972,audio_features,3lOEY1cb5e4p66n5Pixg1q,spotify:track:3lOEY1cb5e4p66n5Pixg1q,https://api.spotify.com/v1/tracks/3lOEY1cb5e4p66n5Pixg1q,https://api.spotify.com/v1/audio-analysis/3lOEY1cb5e4p66n5Pixg1q,275017,3
0,Hold Me Closer,Rayvon,0VwYUl522gD1xn4Zh2wZd2,0.588,0.279,7,-13.007,1,0.0502,0.92,0.000443,0.0969,0.607,119.728,audio_features,0VwYUl522gD1xn4Zh2wZd2,spotify:track:0VwYUl522gD1xn4Zh2wZd2,https://api.spotify.com/v1/tracks/0VwYUl522gD1xn4Zh2wZd2,https://api.spotify.com/v1/audio-analysis/0VwYUl522gD1xn4Zh2wZd2,129383,4
0,Fuck Rayvonne,Rayvon,6Ld9bo4agMd610JaNLltfu,0.63,0.624,0,-6.77,1,0.0675,0.0521,1.6e-06,0.31,0.297,123.013,audio_features,6Ld9bo4agMd610JaNLltfu,spotify:track:6Ld9bo4agMd610JaNLltfu,https://api.spotify.com/v1/tracks/6Ld9bo4agMd610JaNLltfu,https://api.spotify.com/v1/audio-analysis/6Ld9bo4agMd610JaNLltfu,236042,4
0,Lvrz N Frnz,Rayvon,5Bx4f5aqMXERdw0J3TrtwD,0.857,0.784,7,-5.856,1,0.239,0.157,0.0,0.0764,0.273,95.516,audio_features,5Bx4f5aqMXERdw0J3TrtwD,spotify:track:5Bx4f5aqMXERdw0J3TrtwD,https://api.spotify.com/v1/tracks/5Bx4f5aqMXERdw0J3TrtwD,https://api.spotify.com/v1/audio-analysis/5Bx4f5aqMXERdw0J3TrtwD,175312,4
0,Computer Luv,Rayvon,1koGaRrFBIIGpOFBqvXS1i,0.67,0.527,0,-8.617,1,0.0378,0.177,0.0,0.122,0.0596,74.989,audio_features,1koGaRrFBIIGpOFBqvXS1i,spotify:track:1koGaRrFBIIGpOFBqvXS1i,https://api.spotify.com/v1/tracks/1koGaRrFBIIGpOFBqvXS1i,https://api.spotify.com/v1/audio-analysis/1koGaRrFBIIGpOFBqvXS1i,142400,4
0,Blood On My Hands,Rayvon,78e60Tsp9J3JBGOYG3Z8KI,0.693,0.539,8,-8.459,1,0.111,0.00819,3.89e-06,0.11,0.257,140.014,audio_features,78e60Tsp9J3JBGOYG3Z8KI,spotify:track:78e60Tsp9J3JBGOYG3Z8KI,https://api.spotify.com/v1/tracks/78e60Tsp9J3JBGOYG3Z8KI,https://api.spotify.com/v1/audio-analysis/78e60Tsp9J3JBGOYG3Z8KI,137621,4
0,Trap House,Rayvon,4ZZ7KuQoE2MeX34mW501tz,0.541,0.586,0,-8.999,0,0.347,0.00913,2.62e-06,0.431,0.339,133.83,audio_features,4ZZ7KuQoE2MeX34mW501tz,spotify:track:4ZZ7KuQoE2MeX34mW501tz,https://api.spotify.com/v1/tracks/4ZZ7KuQoE2MeX34mW501tz,https://api.spotify.com/v1/audio-analysis/4ZZ7KuQoE2MeX34mW501tz,114442,4
0,Baby Blue,Rayvon,3nw5qJrVgp35aQxRxZyoN7,0.512,0.951,9,-4.364,1,0.0748,0.0952,0.00453,0.0907,0.613,110.131,audio_features,3nw5qJrVgp35aQxRxZyoN7,spotify:track:3nw5qJrVgp35aQxRxZyoN7,https://api.spotify.com/v1/tracks/3nw5qJrVgp35aQxRxZyoN7,https://api.spotify.com/v1/audio-analysis/3nw5qJrVgp35aQxRxZyoN7,148455,4
0,Jane Eyre (Live),Rayvon,38L1JafKlnP7J8pMNpMNlx,0.402,0.301,4,-11.733,0,0.0328,0.82,0.0,0.0883,0.331,157.202,audio_features,38L1JafKlnP7J8pMNpMNlx,spotify:track:38L1JafKlnP7J8pMNpMNlx,https://api.spotify.com/v1/tracks/38L1JafKlnP7J8pMNpMNlx,https://api.spotify.com/v1/audio-analysis/38L1JafKlnP7J8pMNpMNlx,148281,3
0,Tattoos On Her Ass,Rayvon,3g97klemKpFburxmAcLPV6,0.904,0.387,0,-10.779,1,0.539,0.124,0.0,0.101,0.426,144.064,audio_features,3g97klemKpFburxmAcLPV6,spotify:track:3g97klemKpFburxmAcLPV6,https://api.spotify.com/v1/tracks/3g97klemKpFburxmAcLPV6,https://api.spotify.com/v1/audio-analysis/3g97klemKpFburxmAcLPV6,143333,4
0,Set Fire To The Rain,Rayvon,6DbIlgjuJgjgVcerw42zIJ,0.518,0.777,11,-4.554,0,0.0386,0.172,0.0,0.111,0.486,116.008,audio_features,6DbIlgjuJgjgVcerw42zIJ,spotify:track:6DbIlgjuJgjgVcerw42zIJ,https://api.spotify.com/v1/tracks/6DbIlgjuJgjgVcerw42zIJ,https://api.spotify.com/v1/audio-analysis/6DbIlgjuJgjgVcerw42zIJ,181933,4
0,Set Fire To The Rain,Rayvon,2laUI4fkiFNQW2534QdjNQ,0.519,0.771,11,-4.576,0,0.0369,0.174,0.0,0.0965,0.516,115.947,audio_features,2laUI4fkiFNQW2534QdjNQ,spotify:track:2laUI4fkiFNQW2534QdjNQ,https://api.spotify.com/v1/tracks/2laUI4fkiFNQW2534QdjNQ,https://api.spotify.com/v1/audio-analysis/2laUI4fkiFNQW2534QdjNQ,182840,4
0,Go Hard,Rayvon,5pnnDvIGnmZP7spxW3XH7R,0.667,0.53,10,-9.765,0,0.438,0.087,0.0,0.0901,0.381,141.43,audio_features,5pnnDvIGnmZP7spxW3XH7R,spotify:track:5pnnDvIGnmZP7spxW3XH7R,https://api.spotify.com/v1/tracks/5pnnDvIGnmZP7spxW3XH7R,https://api.spotify.com/v1/audio-analysis/5pnnDvIGnmZP7spxW3XH7R,212167,4
0,Volume,Rayvon,0rhZLIVs8r9pqZ90QnBYVA,0.65,0.488,0,-5.908,1,0.0608,0.62,0.0,0.0646,0.636,104.858,audio_features,0rhZLIVs8r9pqZ90QnBYVA,spotify:track:0rhZLIVs8r9pqZ90QnBYVA,https://api.spotify.com/v1/tracks/0rhZLIVs8r9pqZ90QnBYVA,https://api.spotify.com/v1/audio-analysis/0rhZLIVs8r9pqZ90QnBYVA,193347,4
0,Decisions,Rayvon,7HLn3zTMFF6YO5iw77RF5b,0.631,0.625,0,-6.448,0,0.133,0.618,0.0,0.502,0.486,140.042,audio_features,7HLn3zTMFF6YO5iw77RF5b,spotify:track:7HLn3zTMFF6YO5iw77RF5b,https://api.spotify.com/v1/tracks/7HLn3zTMFF6YO5iw77RF5b,https://api.spotify.com/v1/audio-analysis/7HLn3zTMFF6YO5iw77RF5b,124884,4
0,Flexin' My Vibe,Rayvon,4VwCuV1BYxymnaEen7rMlf,0.752,0.732,1,-4.326,0,0.155,0.219,0.0,0.17,0.6,116.958,audio_features,4VwCuV1BYxymnaEen7rMlf,spotify:track:4VwCuV1BYxymnaEen7rMlf,https://api.spotify.com/v1/tracks/4VwCuV1BYxymnaEen7rMlf,https://api.spotify.com/v1/audio-analysis/4VwCuV1BYxymnaEen7rMlf,152389,4
0,Chicken Little,Rayvon,0jyDCSvyOPumyOAMr35Qpl,0.669,0.585,3,-5.983,1,0.0392,0.407,0.000484,0.0816,0.962,93.469,audio_features,0jyDCSvyOPumyOAMr35Qpl,spotify:track:0jyDCSvyOPumyOAMr35Qpl,https://api.spotify.com/v1/tracks/0jyDCSvyOPumyOAMr35Qpl,https://api.spotify.com/v1/audio-analysis/0jyDCSvyOPumyOAMr35Qpl,125876,4
0,Believe,Rayvon,0s82blNp5ziTtcIlVUGwTG,0.457,0.746,11,-6.302,1,0.0403,0.188,0.0,0.293,0.319,79.89,audio_features,0s82blNp5ziTtcIlVUGwTG,spotify:track:0s82blNp5ziTtcIlVUGwTG,https://api.spotify.com/v1/tracks/0s82blNp5ziTtcIlVUGwTG,https://api.spotify.com/v1/audio-analysis/0s82blNp5ziTtcIlVUGwTG,193893,4
0,Croyd (Live),Rayvon,5i8RDAp7CmHftzr5LgMLED,0.527,0.355,4,-9.896,1,0.0353,0.773,0.0,0.109,0.324,85.334,audio_features,5i8RDAp7CmHftzr5LgMLED,spotify:track:5i8RDAp7CmHftzr5LgMLED,https://api.spotify.com/v1/tracks/5i8RDAp7CmHftzr5LgMLED,https://api.spotify.com/v1/audio-analysis/5i8RDAp7CmHftzr5LgMLED,194028,4
0,Grinding Stone,Rayvon,3PAXCqAsu2Ugr30CTTZ0mP,0.402,0.819,9,-7.043,1,0.0532,0.689,0.0,0.22,0.894,83.149,audio_features,3PAXCqAsu2Ugr30CTTZ0mP,spotify:track:3PAXCqAsu2Ugr30CTTZ0mP,https://api.spotify.com/v1/tracks/3PAXCqAsu2Ugr30CTTZ0mP,https://api.spotify.com/v1/audio-analysis/3PAXCqAsu2Ugr30CTTZ0mP,105787,4
0,Fiery Angel (Tribute to David Olney),Rayvon,27piQ7pQ7U1zHGMnjgIN2K,0.356,0.0467,2,-14.975,1,0.0388,0.971,0.000255,0.111,0.216,121.263,audio_features,27piQ7pQ7U1zHGMnjgIN2K,spotify:track:27piQ7pQ7U1zHGMnjgIN2K,https://api.spotify.com/v1/tracks/27piQ7pQ7U1zHGMnjgIN2K,https://api.spotify.com/v1/audio-analysis/27piQ7pQ7U1zHGMnjgIN2K,240837,4
0,Nightmares,Rayvon,74fTDBGtY86QW1O5br9RlT,0.651,0.661,2,-7.647,1,0.388,0.0231,0.0,0.375,0.194,155.861,audio_features,74fTDBGtY86QW1O5br9RlT,spotify:track:74fTDBGtY86QW1O5br9RlT,https://api.spotify.com/v1/tracks/74fTDBGtY86QW1O5br9RlT,https://api.spotify.com/v1/audio-analysis/74fTDBGtY86QW1O5br9RlT,161202,5
0,Insureda,Rayvon,1gN8iIMGrzUQB5tcp6K0DW,0.595,0.805,2,-7.432,1,0.0388,0.382,0.0,0.107,0.632,114.078,audio_features,1gN8iIMGrzUQB5tcp6K0DW,spotify:track:1gN8iIMGrzUQB5tcp6K0DW,https://api.spotify.com/v1/tracks/1gN8iIMGrzUQB5tcp6K0DW,https://api.spotify.com/v1/audio-analysis/1gN8iIMGrzUQB5tcp6K0DW,210645,4
0,Emoceans,Rayvon,7tOV3mnC1ey2enCO5CvXQi,0.842,0.464,7,-9.716,0,0.316,0.161,0.0,0.0852,0.42,122.066,audio_features,7tOV3mnC1ey2enCO5CvXQi,spotify:track:7tOV3mnC1ey2enCO5CvXQi,https://api.spotify.com/v1/tracks/7tOV3mnC1ey2enCO5CvXQi,https://api.spotify.com/v1/audio-analysis/7tOV3mnC1ey2enCO5CvXQi,236085,4
0,Dirty Yellow Daughter,Rayvon,2DOad982kL5IxAzqCU59OC,0.639,0.639,7,-11.65,1,0.0362,0.0487,0.00587,0.0929,0.712,96.583,audio_features,2DOad982kL5IxAzqCU59OC,spotify:track:2DOad982kL5IxAzqCU59OC,https://api.spotify.com/v1/tracks/2DOad982kL5IxAzqCU59OC,https://api.spotify.com/v1/audio-analysis/2DOad982kL5IxAzqCU59OC,154093,4
0,Virus,Rayvon,3uGXXQSWyXhJFOtr7rtSkY,0.515,0.633,9,-7.986,1,0.0396,0.0351,0.136,0.0943,0.502,169.354,audio_features,3uGXXQSWyXhJFOtr7rtSkY,spotify:track:3uGXXQSWyXhJFOtr7rtSkY,https://api.spotify.com/v1/tracks/3uGXXQSWyXhJFOtr7rtSkY,https://api.spotify.com/v1/audio-analysis/3uGXXQSWyXhJFOtr7rtSkY,194533,4
0,Desperate Hosea,Rayvon,4iQwJd1eHMhXXOTcqZhSzz,0.304,0.713,7,-9.417,1,0.0419,0.376,0.000903,0.12,0.705,101.242,audio_features,4iQwJd1eHMhXXOTcqZhSzz,spotify:track:4iQwJd1eHMhXXOTcqZhSzz,https://api.spotify.com/v1/tracks/4iQwJd1eHMhXXOTcqZhSzz,https://api.spotify.com/v1/audio-analysis/4iQwJd1eHMhXXOTcqZhSzz,215773,4
0,Dont Want War,Rayvon,3GcW4yz1tOfsxBFuFM4hwI,0.767,0.321,8,-19.09,0,0.111,0.0552,1.08e-05,0.226,0.436,145.906,audio_features,3GcW4yz1tOfsxBFuFM4hwI,spotify:track:3GcW4yz1tOfsxBFuFM4hwI,https://api.spotify.com/v1/tracks/3GcW4yz1tOfsxBFuFM4hwI,https://api.spotify.com/v1/audio-analysis/3GcW4yz1tOfsxBFuFM4hwI,172069,4
0,Loyalty,Rayvon,2FELxZTVpQAfdmdkcqXIbG,0.733,0.317,1,-10.875,1,0.238,0.198,2.54e-06,0.344,0.167,94.991,audio_features,2FELxZTVpQAfdmdkcqXIbG,spotify:track:2FELxZTVpQAfdmdkcqXIbG,https://api.spotify.com/v1/tracks/2FELxZTVpQAfdmdkcqXIbG,https://api.spotify.com/v1/audio-analysis/2FELxZTVpQAfdmdkcqXIbG,264568,4
0,Leanne,Rayvon,6B2jgd1IoSx849b6WQKDq1,0.414,0.393,4,-9.693,1,0.0285,0.69,0.00255,0.129,0.303,135.029,audio_features,6B2jgd1IoSx849b6WQKDq1,spotify:track:6B2jgd1IoSx849b6WQKDq1,https://api.spotify.com/v1/tracks/6B2jgd1IoSx849b6WQKDq1,https://api.spotify.com/v1/audio-analysis/6B2jgd1IoSx849b6WQKDq1,165680,3
0,Can't Pretend,Rayvon,4uS2IRe0cgMtuFCkRuB3go,0.749,0.695,11,-4.91,1,0.0982,0.0408,0.0,0.453,0.942,114.997,audio_features,4uS2IRe0cgMtuFCkRuB3go,spotify:track:4uS2IRe0cgMtuFCkRuB3go,https://api.spotify.com/v1/tracks/4uS2IRe0cgMtuFCkRuB3go,https://api.spotify.com/v1/audio-analysis/4uS2IRe0cgMtuFCkRuB3go,204733,4
0,Intro,Rayvon,769uPYsI8Ye08VPs2wT6LV,0.602,0.249,1,-18.656,1,0.954,0.628,0.0,0.377,0.459,165.155,audio_features,769uPYsI8Ye08VPs2wT6LV,spotify:track:769uPYsI8Ye08VPs2wT6LV,https://api.spotify.com/v1/tracks/769uPYsI8Ye08VPs2wT6LV,https://api.spotify.com/v1/audio-analysis/769uPYsI8Ye08VPs2wT6LV,145008,1
0,Get Hooked,Rayvon,0l7MOGRmHnpXgMxL2ama7V,0.877,0.56,1,-7.091,1,0.293,0.0338,0.0,0.0758,0.688,88.956,audio_features,0l7MOGRmHnpXgMxL2ama7V,spotify:track:0l7MOGRmHnpXgMxL2ama7V,https://api.spotify.com/v1/tracks/0l7MOGRmHnpXgMxL2ama7V,https://api.spotify.com/v1/audio-analysis/0l7MOGRmHnpXgMxL2ama7V,202200,4
0,Godflower,Rayvon,77viGG8aKt2AIOFUHoKNjc,0.549,0.415,7,-9.507,1,0.0473,0.553,0.0,0.1,0.63,104.086,audio_features,77viGG8aKt2AIOFUHoKNjc,spotify:track:77viGG8aKt2AIOFUHoKNjc,https://api.spotify.com/v1/tracks/77viGG8aKt2AIOFUHoKNjc,https://api.spotify.com/v1/audio-analysis/77viGG8aKt2AIOFUHoKNjc,178891,4
0,Yes Indeed,Della Reese,5GR98M0G0oMTe550sejXeE,0.454,0.21,1,-16.44,1,0.045,0.932,1.57e-05,0.0997,0.543,147.239,audio_features,5GR98M0G0oMTe550sejXeE,spotify:track:5GR98M0G0oMTe550sejXeE,https://api.spotify.com/v1/tracks/5GR98M0G0oMTe550sejXeE,https://api.spotify.com/v1/audio-analysis/5GR98M0G0oMTe550sejXeE,165094,4
0,Blue & Orange Birds And Silver Bells,Della Reese,7EyXwcqdIbZivV9CzydNU9,0.454,0.311,5,-11.958,0,0.0466,0.942,2.98e-05,0.272,0.761,152.906,audio_features,7EyXwcqdIbZivV9CzydNU9,spotify:track:7EyXwcqdIbZivV9CzydNU9,https://api.spotify.com/v1/tracks/7EyXwcqdIbZivV9CzydNU9,https://api.spotify.com/v1/audio-analysis/7EyXwcqdIbZivV9CzydNU9,150500,5
0,Two Together,Della Reese,1yB5Ccn0EUh50T5Uqze3Jk,0.619,0.519,0,-13.724,1,0.135,0.665,2.8e-06,0.278,0.77,116.35,audio_features,1yB5Ccn0EUh50T5Uqze3Jk,spotify:track:1yB5Ccn0EUh50T5Uqze3Jk,https://api.spotify.com/v1/tracks/1yB5Ccn0EUh50T5Uqze3Jk,https://api.spotify.com/v1/audio-analysis/1yB5Ccn0EUh50T5Uqze3Jk,236067,4
0,The End of a Love Affair,Della Reese,0cPiCor55u3yqJOiDL6Mis,0.533,0.332,10,-13.663,1,0.0854,0.873,0.000175,0.211,0.498,106.602,audio_features,0cPiCor55u3yqJOiDL6Mis,spotify:track:0cPiCor55u3yqJOiDL6Mis,https://api.spotify.com/v1/tracks/0cPiCor55u3yqJOiDL6Mis,https://api.spotify.com/v1/audio-analysis/0cPiCor55u3yqJOiDL6Mis,156827,3
0,Things Ain't What They Used To Be,Della Reese,2u5cp0DPsaJb4dUbnyULq5,0.622,0.365,8,-12.485,1,0.0607,0.846,0.0,0.0646,0.563,109.611,audio_features,2u5cp0DPsaJb4dUbnyULq5,spotify:track:2u5cp0DPsaJb4dUbnyULq5,https://api.spotify.com/v1/tracks/2u5cp0DPsaJb4dUbnyULq5,https://api.spotify.com/v1/audio-analysis/2u5cp0DPsaJb4dUbnyULq5,165227,4
0,Let's Get Away From It All - Demo Version; Remastered 2002,Della Reese,3aULRoOmTsQte3apzNZs7X,0.617,0.238,3,-16.366,1,0.258,0.922,4.75e-05,0.281,0.599,68.568,audio_features,3aULRoOmTsQte3apzNZs7X,spotify:track:3aULRoOmTsQte3apzNZs7X,https://api.spotify.com/v1/tracks/3aULRoOmTsQte3apzNZs7X,https://api.spotify.com/v1/audio-analysis/3aULRoOmTsQte3apzNZs7X,128907,3
0,The Air That I Breathe,Della Reese,2PvXHBjTEvJNcytADuNf3B,0.743,0.372,10,-13.588,1,0.0889,0.843,0.000282,0.121,0.746,98.468,audio_features,2PvXHBjTEvJNcytADuNf3B,spotify:track:2PvXHBjTEvJNcytADuNf3B,https://api.spotify.com/v1/tracks/2PvXHBjTEvJNcytADuNf3B,https://api.spotify.com/v1/audio-analysis/2PvXHBjTEvJNcytADuNf3B,184333,4
0,My Reverie,Della Reese,5BC5Xwlq4N3PBegiZvSRII,0.202,0.251,5,-9.75,1,0.033,0.935,0.00242,0.318,0.104,162.688,audio_features,5BC5Xwlq4N3PBegiZvSRII,spotify:track:5BC5Xwlq4N3PBegiZvSRII,https://api.spotify.com/v1/tracks/5BC5Xwlq4N3PBegiZvSRII,https://api.spotify.com/v1/audio-analysis/5BC5Xwlq4N3PBegiZvSRII,218280,5
0,Nobody's Sweetheart - Live,Della Reese,5ZGs5sM4s25e0Fgbfm2Rqg,0.541,0.614,8,-11.285,1,0.242,0.663,0.0,0.926,0.68,119.477,audio_features,5ZGs5sM4s25e0Fgbfm2Rqg,spotify:track:5ZGs5sM4s25e0Fgbfm2Rqg,https://api.spotify.com/v1/tracks/5ZGs5sM4s25e0Fgbfm2Rqg,https://api.spotify.com/v1/audio-analysis/5ZGs5sM4s25e0Fgbfm2Rqg,259493,4
0,I'm Through with Love,Della Reese,6911vryDbUL0Cl8d73SH1J,0.261,0.234,10,-16.227,1,0.0303,0.867,0.0,0.124,0.28,86.789,audio_features,6911vryDbUL0Cl8d73SH1J,spotify:track:6911vryDbUL0Cl8d73SH1J,https://api.spotify.com/v1/tracks/6911vryDbUL0Cl8d73SH1J,https://api.spotify.com/v1/audio-analysis/6911vryDbUL0Cl8d73SH1J,199240,5
0,Ev´ry Time We Say Goodby - Live,Della Reese,5oZ39Y28wbWf8J4VBv34qt,0.362,0.127,9,-12.865,0,0.0372,0.869,2.97e-06,0.684,0.142,87.697,audio_features,5oZ39Y28wbWf8J4VBv34qt,spotify:track:5oZ39Y28wbWf8J4VBv34qt,https://api.spotify.com/v1/tracks/5oZ39Y28wbWf8J4VBv34qt,https://api.spotify.com/v1/audio-analysis/5oZ39Y28wbWf8J4VBv34qt,310117,4
0,Simple Song Of Freedom,Della Reese,4AQnc8x4STOjbTAaj5jfDj,0.435,0.687,9,-8.641,1,0.248,0.811,0.0,0.0973,0.811,172.545,audio_features,4AQnc8x4STOjbTAaj5jfDj,spotify:track:4AQnc8x4STOjbTAaj5jfDj,https://api.spotify.com/v1/tracks/4AQnc8x4STOjbTAaj5jfDj,https://api.spotify.com/v1/audio-analysis/4AQnc8x4STOjbTAaj5jfDj,182827,4
0,I Believe In Music,Della Reese,3TbbxTIf4oJrdK4lCapyhO,0.456,0.648,5,-8.23,1,0.0412,0.835,2.29e-05,0.799,0.825,103.468,audio_features,3TbbxTIf4oJrdK4lCapyhO,spotify:track:3TbbxTIf4oJrdK4lCapyhO,https://api.spotify.com/v1/tracks/3TbbxTIf4oJrdK4lCapyhO,https://api.spotify.com/v1/audio-analysis/3TbbxTIf4oJrdK4lCapyhO,177507,4
0,Whatever Lola Wants,Della Reese,1YkoUJ294cSixSVos2OMHo,0.882,0.243,6,-17.413,1,0.0479,0.643,1.38e-06,0.0888,0.769,112.798,audio_features,1YkoUJ294cSixSVos2OMHo,spotify:track:1YkoUJ294cSixSVos2OMHo,https://api.spotify.com/v1/tracks/1YkoUJ294cSixSVos2OMHo,https://api.spotify.com/v1/audio-analysis/1YkoUJ294cSixSVos2OMHo,193418,4
0,C'mon C'mon,Della Reese,5m91gPYgtYgxXEkqAbldCN,0.471,0.0564,6,-11.801,1,0.0297,0.96,0.0,0.212,0.227,80.51,audio_features,5m91gPYgtYgxXEkqAbldCN,spotify:track:5m91gPYgtYgxXEkqAbldCN,https://api.spotify.com/v1/tracks/5m91gPYgtYgxXEkqAbldCN,https://api.spotify.com/v1/audio-analysis/5m91gPYgtYgxXEkqAbldCN,141227,3
0,The Air That I Breathe - Rerecorded,Della Reese,1laqbjwZVDgYxMJw9ixcjj,0.686,0.429,10,-11.249,1,0.0513,0.588,4.75e-05,0.113,0.696,99.237,audio_features,1laqbjwZVDgYxMJw9ixcjj,spotify:track:1laqbjwZVDgYxMJw9ixcjj,https://api.spotify.com/v1/tracks/1laqbjwZVDgYxMJw9ixcjj,https://api.spotify.com/v1/audio-analysis/1laqbjwZVDgYxMJw9ixcjj,181162,4
0,Nobody Knows - Rerecorded,Della Reese,0zSNz3Sy6ccE6lSh1Z3z3V,0.237,0.0189,11,-18.262,1,0.0336,0.976,1.14e-05,0.118,0.0387,164.392,audio_features,0zSNz3Sy6ccE6lSh1Z3z3V,spotify:track:0zSNz3Sy6ccE6lSh1Z3z3V,https://api.spotify.com/v1/tracks/0zSNz3Sy6ccE6lSh1Z3z3V,https://api.spotify.com/v1/audio-analysis/0zSNz3Sy6ccE6lSh1Z3z3V,267796,4
0,Little Boy Lost - Live,Della Reese,2NR3UDiEp6TvCrnBxukMb8,0.547,0.495,9,-10.366,0,0.296,0.817,0.0,0.705,0.519,146.031,audio_features,2NR3UDiEp6TvCrnBxukMb8,spotify:track:2NR3UDiEp6TvCrnBxukMb8,https://api.spotify.com/v1/tracks/2NR3UDiEp6TvCrnBxukMb8,https://api.spotify.com/v1/audio-analysis/2NR3UDiEp6TvCrnBxukMb8,249890,4
